,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
2674,VIX250219C00026000,2025-02-14 18:31:12+00:00,26.0,0.06,0.02,0.07,0.0,0.0,2.0,0.0,3.56250109375,False,REGULAR,USD,call,2025-02-19,^VIX
2675,VIX250219C00027000,2025-02-14 20:51:50+00:00,27.0,0.07,0.0,0.06,0.0,0.0,2558.0,0.0,3.5312511718749997,False,REGULAR,USD,call,2025-02-19,^VIX
2676,VIX250219C00028000,2025-02-14 21:03:01+00:00,28.0,0.06,0.0,0.06,0.0,0.0,39056.0,0.0,3.718750703125,False,REGULAR,USD,call,2025-02-19,^VIX
2677,VIX250219C00029000,2025-02-14 21:12:19+00:00,29.0,0.07,0.0,0.06,0.0,0.0,25064.0,0.0,3.9062502343750003,False,REGULAR,USD,call,2025-02-19,^VIX
2678,VIX250219C00030000,2025-02-14 21:08:34+00:00,30.0,0.05,0.0,0.06,0.0,0.0,27771.0,0.0,4.062504921875,False,REGULAR,USD,call,2025-02-19,^VIX
2679,VIX250219C00031000,2025-02-14 20:45:07+00:00,31.0,0.05,0.0,0.06,0.0,0.0,20.0,0.0,4.2500046875,False,REGULAR,USD,call,2025-02-19,^VIX
2680,VIX250219C00032000,2025-02-14 21:12:02+00:00,32.0,0.04,0.0,0.06,0.0,0.0,67.0,0.0,4.406254492187499,False,REGULAR,USD,call,2025-02-19,^VIX
2681,VIX250219C00033000,2025-02-14 21:12:02+00:00,33.0,0.03,0.0,0.05,0.0,0.0,569.0,0.0,4.437504453124999,False,REGULAR,USD,call,2025-02-19,^VIX
2682,VIX250219C00034000,2025-02-14 21:12:02+00:00,34.0,0.03,0.0,0.05,0.0,0.0,56.0,0.0,4.562504296875,False,REGULAR,USD,call,2025-02-19,^VIX
2683,VIX250219C00035000,2025-02-14 21:14:59+00:00,35.0,0.04,0.0,0.05,0.0,0.0,25882.0,0.0,4.718754101562499,False,REGULAR,USD,call,2025-02-19,^VIX
2684,VIX250219C00036000,2025-02-14 20:38:55+00:00,36.0,0.04,0.0,0.05,0.0,0.0,4208.0,0.0,4.875003906249999,False,REGULAR,USD,call,2025-02-19,^VIX
2685,VIX250219C00037000,2025-02-14 20:24:50+00:00,37.0,0.04,0.0,0.05,0.0,0.0,30.0,0.0,5.000003749999999,False,REGULAR,USD,call,2025-02-19,^VIX
2686,VIX250219C00038000,2025-02-13 19:34:01+00:00,38.0,0.02,0.0,0.05,0.0,0.0,1.0,0.0,5.12500359375,False,REGULAR,USD,call,2025-02-19,^VIX
2687,VIX250219C00039000,2025-02-14 18:03:13+00:00,39.0,0.03,0.0,0.05,0.0,0.0,1.0,0.0,5.250003437499999,False,REGULAR,USD,call,2025-02-19,^VIX
2688,VIX250219C00040000,2025-02-14 21:06:48+00:00,40.0,0.03,0.0,0.05,0.0,0.0,836.0,0.0,5.343753320312499,False,REGULAR,USD,call,2025-02-19,^VIX
2689,VIX250219C00042500,2025-02-14 20:23:15+00:00,42.5,0.02,0.0,0.05,0.0,0.0,4.0,0.0,5.62500296875,False,REGULAR,USD,call,2025-02-19,^VIX
2690,VIX250219C00045000,2025-02-14 21:02:20+00:00,45.0,0.02,0.0,0.05,0.0,0.0,2011.0,0.0,5.87500265625,False,REGULAR,USD,call,2025-02-19,^VIX
2691,VIX250219C00047500,2025-02-13 16:47:35+00:00,47.5,0.03,0.0,0.0,0.0,0.0,5.0,0.0,0.500005,False,REGULAR,USD,call,2025-02-19,^VIX
2692,VIX250219C00050000,2025-02-14 19:15:41+00:00,50.0,0.01,0.0,0.05,0.0,0.0,20.0,0.0,6.37500203125,False,REGULAR,USD,call,2025-02-19,^VIX
2693,VIX250219C00055000,2025-02-13 20:39:46+00:00,55.0,0.01,0.0,0.04,0.0,0.0,31.0,0.0,6.625001718750001,False,REGULAR,USD,call,2025-02-19,^VIX
2694,VIX250219C00060000,2025-02-14 19:59:36+00:00,60.0,0.01,0.0,0.04,0.0,0.0,264.0,0.0,7.00000125,False,REGULAR,USD,call,2025-02-19,^VIX
2695,VIX250219C00065000,2025-02-12 20:59:34+00:00,65.0,0.03,0.0,0.04,0.0,0.0,2.0,0.0,7.312500859375,False,REGULAR,USD,call,2025-02-19,^VIX
2696,VIX250219C00070000,2025-02-14 14:44:43+00:00,70.0,0.01,0.0,0.04,0.0,0.0,4.0,0.0,7.625000468750001,False,REGULAR,USD,call,2025-02-19,^VIX
2697,VIX250219C00075000,2025-02-14 20:54:34+00:00,75.0,0.01,0.0,0.04,0.0,0.0,3010.0,0.0,7.87500015625,False,REGULAR,USD,call,2025-02-19,^VIX
2698,VIX250219C00080000,2025-02-12 20:59:30+00:00,80.0,0.02,0.0,0.04,0.0,0.0,3.0,0.0,8.1875048828125,False,REGULAR,USD,call,2025-02-19,^VIX
2699,VIX250219C00085000,2025-02-12 20:58:00+00:00,85.0,0.02,0.0,0.04,0.0,0.0,1.0,0.0,8.437504726562498,False,REGULAR,USD,call,2025-02-19,^VIX
2700,VIX250219C00090000,2025-02-05 17:48:18+00:00,90.0,0.02,0.0,0.0,0.0,0.0,38.0,0.0,0.500005,False,REGULAR,USD,call,2025-02-19,^VIX
2701,VIX250219C00095000,2025-02-10 14:40:59+00:00,95.0,0.01,0.0,0.0,0.0,0.0,5.0,0.0,0.500005,False,REGULAR,USD,call,2025-02-19,^VIX
2702,VIX250219C00100000,2025-02-14 20:32:23+00:00,100.0,0.01,0.0,0.0,0.0,0.0,50.0,0.0,0.500005,False,REGULAR,USD,call,2025-02-19,^VIX
2703,VIX250219C00110000,2025-02-12 14:59:55+00:00,110.0,0.01,0.0,0.04,0.0,0.0,100.0,0.0,9.5000040625,False,REGULAR,USD,call,2025-02-19,^VIX
2704,VIX250219C00120000,2025-02-04 14:47:39+00:00,120.0,0.02,0.0,0.04,0.0,0.0,100.0,0.0,9.75000390625,False,REGULAR,USD,call,2025-02-19,^VIX
2705,VIX250219C00130000,2025-02-05 20:41:17+00:00,130.0,0.01,0.0,0.04,0.0,0.0,3.0,0.0,10.125003671875001,False,REGULAR,USD,call,2025-02-19,^VIX
2706,VIX250219C00140000,2025-02-10 20:58:39+00:00,140.0,0.01,0.0,0.04,0.0,0.0,85.0,0.0,10.375003515625002,False,REGULAR,USD,call,2025-02-19,^VIX
2707,VIX250219C00150000,2025-02-14 20:32:47+00:00,150.0,0.01,0.0,0.04,0.0,0.0,50.0,0.0,10.625003359375002,False,REGULAR,USD,call,2025-02-19,^VIX
2708,VIX250219C00160000,2025-01-28 16:04:00+00:00,160.0,0.01,0.0,0.04,0.0,0.0,1.0,0.0,10.875003203125,False,REGULAR,USD,call,2025-02-19,^VIX
2709,VIX250219C00170000,2025-02-13 14:30:06+00:00,170.0,0.02,0.0,0.04,0.0,0.0,1.0,0.0,11.125003046875001,False,REGULAR,USD,call,2025-02-19,^VIX
2710,VIX250219C00180000,2025-01-31 20:57:02+00:00,180.0,0.02,0.0,0.04,0.0,0.0,1.0,0.0,11.375002890625,False,REGULAR,USD,call,2025-02-19,^VIX
2711,VIX250219C00185000,2025-02-04 20:42:10+00:00,185.0,0.01,0.0,0.04,0.0,0.0,5.0,0.0,11.437502851562499,False,REGULAR,USD,call,2025-02-19,^VIX
2712,VIX250219C00190000,2024-12-30 15:45:41+00:00,190.0,0.06,0.0,0.0,0.0,0.0,1.0,2.0,0.500005,False,REGULAR,USD,call,2025-02-19,^VIX
2713,VIX250219C00195000,2024-12-19 14:30:01+00:00,195.0,0.1,0.0,0.03,0.0,0.0,1.0,101.0,11.375002890625,False,REGULAR,USD,call,2025-02-19,^VIX
2714,VIX250219C00200000,2025-02-14 18:27:47+00:00,200.0,0.01,0.0,0.04,0.0,0.0,6.0,0.0,11.75000265625,False,REGULAR,USD,call,2025-02-19,^VIX
2715,VIX250219P00009000,2025-02-14 15:41:32+00:00,9.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2716,VIX250219P00010000,2025-02-03 17:12:37+00:00,10.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2717,VIX250219P00010500,2025-02-12 17:42:21+00:00,10.5,0.01,0.0,0.0,0.0,0.0,2.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2718,VIX250219P00011000,2025-01-22 19:19:24+00:00,11.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2719,VIX250219P00011500,2025-01-22 20:20:29+00:00,11.5,0.01,0.0,0.0,0.0,0.0,30.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2720,VIX250219P00012000,2025-02-05 16:24:45+00:00,12.0,0.01,0.0,0.0,0.0,0.0,20.0,0.0,0.500005,False,REGULAR,USD,put,2025-02-19,^VIX
2721,VIX250219P00012500,2025-02-04 17:22:13+00:00,12.5,0.01,0.0,0.03,0.0,0.0,2.0,0.0,1.4375028125,False,REGULAR,USD,put,2025-02-19,^VIX
2722,VIX250219P00013000,2025-02-13 14:38:23+00:00,13.0,0.01,0.0,0.03,0.0,0.0,2.0,0.0,1.21875390625,False,REGULAR,USD,put,2025-02-19,^VIX
2723,VIX250219P00013500,2025-02-14 16:20:20+00:00,13.5,0.01,0.0,0.03,0.0,0.0,12.0,0.0,0.9687503125,False,REGULAR,USD,put,2025-02-19,^VIX
2724,VIX250219P00014000,2025-02-14 20:41:16+00:00,14.0,0.01,0.0,0.04,0.0,0.0,226.0,0.0,0.7812521875,False,REGULAR,USD,put,2025-02-19,^VIX
2725,VIX250219P00014500,2025-02-14 20:57:04+00:00,14.5,0.01,0.02,0.04,0.0,0.0,148.0,0.0,0.6015664843750002,False,REGULAR,USD,put,2025-02-19,^VIX
2726,VIX250219P00015000,2025-02-18 02:54:03+00:00,15.0,0.05,0.0,0.05,0.010000002,25.000004,100.0,0.0,0.39453730468750003,False,REGULAR,USD,put,2025-02-19,^VIX
2727,VIX250219P00015500,2025-02-14 21:09:06+00:00,15.5,0.15,0.04,0.13,0.0,0.0,1065.0,0.0,0.062509375,True,REGULAR,USD,put,2025-02-19,^VIX
2728,VIX250219P00016000,2025-02-14 21:08:51+00:00,16.0,0.41,0.25,0.34,0.0,0.0,24694.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2729,VIX250219P00016500,2025-02-14 21:08:56+00:00,16.5,0.77,0.62,0.73,0.0,0.0,13363.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2730,VIX250219P00017000,2025-02-17 02:27:26+00:00,17.0,1.39,1.05,1.15,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2731,VIX250219P00017500,2025-02-14 21:01:45+00:00,17.5,1.68,1.5,1.61,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2732,VIX250219P00018000,2025-02-14 21:12:24+00:00,18.0,2.12,1.98,2.09,0.0,0.0,10993.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2733,VIX250219P00018500,2025-02-14 19:08:52+00:00,18.5,2.57,2.46,2.57,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2734,VIX250219P00019000,2025-02-18 01:25:07+00:00,19.0,3.05,2.94,3.1,-0.24000001,-7.2948327,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2735,VIX250219P00019500,2025-02-14 16:22:52+00:00,19.5,3.35,3.4,3.55,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2736,VIX250219P00020000,2025-02-14 20:56:24+00:00,20.0,4.1,3.9,4.05,0.0,0.0,195.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2737,VIX250219P00020500,2025-02-13 20:15:00+00:00,20.5,4.3,4.4,4.55,0.0,0.0,54.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2738,VIX250219P00021000,2025-02-14 21:03:01+00:00,21.0,5.07,4.9,5.05,0.0,0.0,124.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2739,VIX250219P00022000,2025-02-14 20:56:12+00:00,22.0,6.1,5.9,6.05,0.0,0.0,51.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2740,VIX250219P00022500,2025-02-05 14:40:59+00:00,22.5,5.85,6.4,6.55,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2741,VIX250219P00023000,2025-02-14 20:45:14+00:00,23.0,7.05,6.9,7.05,0.0,0.0,21.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2742,VIX250219P00023500,2025-01-27 18:12:16+00:00,23.5,6.55,7.4,7.55,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2743,VIX250219P00024000,2025-02-14 19:57:48+00:00,24.0,7.95,7.9,8.05,0.0,0.0,136.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2744,VIX250219P00024500,2025-02-06 17:14:33+00:00,24.5,8.0,8.4,8.55,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2745,VIX250219P00025000,2025-02-14 20:48:38+00:00,25.0,9.05,8.9,9.05,0.0,0.0,100.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2746,VIX250219P00026000,2025-02-14 18:49:48+00:00,26.0,9.95,9.9,10.05,0.0,0.0,66.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2747,VIX250219P00027000,2025-02-13 21:10:04+00:00,27.0,10.9,10.9,11.05,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2748,VIX250219P00028000,2025-02-14 19:18:27+00:00,28.0,11.95,11.85,12.05,0.0,0.0,17.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2749,VIX250219P00029000,2025-02-13 20:16:59+00:00,29.0,12.75,12.85,13.05,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2750,VIX250219P00030000,2025-02-13 20:34:05+00:00,30.0,13.84,13.85,14.05,0.0,0.0,61.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2751,VIX250219P00031000,2025-02-13 20:59:34+00:00,31.0,14.9,14.85,15.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2752,VIX250219P00032000,2025-02-11 20:59:36+00:00,32.0,15.3,15.85,16.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2753,VIX250219P00033000,2025-02-14 14:46:16+00:00,33.0,16.87,16.85,17.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2754,VIX250219P00034000,2025-02-07 15:28:14+00:00,34.0,17.5,17.85,18.0,0.0,0.0,13.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2755,VIX250219P00035000,2025-02-14 20:49:36+00:00,35.0,19.03,18.85,19.0,0.0,0.0,13.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2756,VIX250219P00036000,2025-02-14 15:40:52+00:00,36.0,19.8,19.85,20.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2757,VIX250219P00037000,2025-02-14 20:45:38+00:00,37.0,21.0,20.85,21.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2758,VIX250219P00038000,2025-01-15 20:58:24+00:00,38.0,21.15,21.9,22.05,0.0,0.0,32.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2759,VIX250219P00039000,2025-01-24 18:56:46+00:00,39.0,22.75,22.85,23.0,0.0,0.0,150.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2760,VIX250219P00040000,2025-02-12 14:30:08+00:00,40.0,22.75,23.85,24.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2761,VIX250219P00042500,2025-02-07 15:27:01+00:00,42.5,25.9,26.35,26.5,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2762,VIX250219P00045000,2025-02-07 15:34:01+00:00,45.0,28.3,28.85,29.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2763,VIX250219P00047500,2025-02-06 14:50:05+00:00,47.5,30.85,31.35,31.5,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2764,VIX250219P00050000,2025-01-29 14:30:14+00:00,50.0,33.15,33.85,34.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2765,VIX250219P00055000,2025-02-06 16:13:42+00:00,55.0,38.35,38.85,39.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2766,VIX250219P00060000,2025-02-04 20:51:33+00:00,60.0,42.8,43.85,44.0,0.0,0.0,337.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2767,VIX250219P00065000,2025-01-31 15:29:46+00:00,65.0,48.37,48.85,49.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2768,VIX250219P00070000,2025-02-04 15:18:20+00:00,70.0,52.31,53.85,54.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2769,VIX250219P00075000,2025-01-21 20:59:30+00:00,75.0,58.35,58.85,59.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2770,VIX250219P00080000,2025-01-28 20:58:55+00:00,80.0,63.0,63.85,64.0,0.0,0.0,278.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2771,VIX250219P00085000,2025-02-05 20:50:14+00:00,85.0,68.05,68.85,69.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2772,VIX250219P00095000,2025-02-05 15:40:45+00:00,95.0,77.6,78.85,79.0,0.0,0.0,287.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2773,VIX250219P00100000,2025-01-23 20:45:51+00:00,100.0,83.3,83.85,84.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2774,VIX250219P00110000,2025-01-29 16:33:10+00:00,110.0,92.6,93.85,94.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2775,VIX250219P00120000,2025-01-15 15:20:33+00:00,120.0,102.2,0.0,0.0,0.0,0.0,100.0,192.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2776,VIX250219P00130000,2025-02-12 20:22:01+00:00,130.0,113.07,113.85,114.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2777,VIX250219P00140000,2025-02-12 20:58:57+00:00,140.0,123.08,123.85,124.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2778,VIX250219P00150000,2025-02-04 15:56:15+00:00,150.0,132.35,133.85,134.0,0.0,0.0,187.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2779,VIX250219P00180000,2024-12-16 16:16:31+00:00,180.0,161.38,161.45,161.75,0.0,0.0,4.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2780,VIX250219P00195000,2024-09-04 13:56:56+00:00,195.0,171.94,172.2,172.5,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2781,VIX250219P00200000,2025-02-10 18:59:44+00:00,200.0,183.0,183.8,184.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-02-19,^VIX
2782,VIX250318C00010000,2025-02-14 21:07:04+00:00,10.0,7.16,7.1,7.3,0.0,0.0,25.0,0.0,2.886721533203125,True,REGULAR,USD,call,2025-03-18,^VIX
2783,VIX250318C00010500,2025-02-12 19:19:50+00:00,10.5,6.99,6.6,6.8,0.0,0.0,13.0,0.0,2.6894564013671873,True,REGULAR,USD,call,2025-03-18,^VIX
2784,VIX250318C00011000,2025-02-14 18:52:32+00:00,11.0,6.3,6.1,6.3,0.0,0.0,2.0,0.0,2.501956870117187,True,REGULAR,USD,call,2025-03-18,^VIX
2785,VIX250318C00011500,2025-02-14 14:32:07+00:00,11.5,5.75,5.6,5.8,0.0,0.0,1.0,0.0,2.3222698193359372,True,REGULAR,USD,call,2025-03-18,^VIX
2786,VIX250318C00012000,2025-02-14 20:52:21+00:00,12.0,5.14,5.1,5.3,0.0,0.0,1116.0,0.0,2.14844212890625,True,REGULAR,USD,call,2025-03-18,^VIX
2787,VIX250318C00012500,2025-02-14 20:51:50+00:00,12.5,4.65,4.65,4.8,0.0,0.0,26.0,0.0,1.998046884765625,True,REGULAR,USD,call,2025-03-18,^VIX
2788,VIX250318C00013000,2025-02-14 21:07:04+00:00,13.0,4.22,4.15,4.3,0.0,0.0,283.0,0.0,1.8339852050781247,True,REGULAR,USD,call,2025-03-18,^VIX
2789,VIX250318C00013500,2025-02-14 20:39:54+00:00,13.5,3.75,3.7,3.85,0.0,0.0,11.0,0.0,1.7060561572265625,True,REGULAR,USD,call,2025-03-18,^VIX
2790,VIX250318C00014000,2025-02-14 20:59:38+00:00,14.0,3.3,3.2,3.4,0.0,0.0,519.0,0.0,1.5625021874999998,True,REGULAR,USD,call,2025-03-18,^VIX
2791,VIX250318C00014500,2025-02-14 21:06:09+00:00,14.5,2.9,2.82,2.96,0.0,0.0,155.0,0.0,1.4570339648437498,True,REGULAR,USD,call,2025-03-18,^VIX
2792,VIX250318C00015000,2025-02-18 02:50:51+00:00,15.0,2.49,2.46,2.6,-0.029999971,-1.1904751,3.0,0.0,1.3789093554687497,True,REGULAR,USD,call,2025-03-18,^VIX
2793,VIX250318C00016000,2025-02-17 01:43:52+00:00,16.0,1.95,1.93,2.05,0.0,0.0,1.0,0.0,1.3066440917968747,False,REGULAR,USD,call,2025-03-18,^VIX
2794,VIX250318C00017000,2025-02-17 14:32:01+00:00,17.0,1.6,1.58,1.7,0.0,0.0,5.0,0.0,1.3085972070312497,False,REGULAR,USD,call,2025-03-18,^VIX
2795,VIX250318C00018000,2025-02-14 21:12:32+00:00,18.0,1.4,1.33,1.47,0.0,0.0,5942.0,0.0,1.3418001660156247,False,REGULAR,USD,call,2025-03-18,^VIX
2796,VIX250318C00019000,2025-02-14 21:12:41+00:00,19.0,1.23,1.16,1.29,0.0,0.0,9245.0,0.0,1.3876983740234374,False,REGULAR,USD,call,2025-03-18,^VIX
2797,VIX250318C00020000,2025-02-17 05:23:33+00:00,20.0,1.1,1.05,1.14,0.0,0.0,10.0,0.0,1.439455927734375,False,REGULAR,USD,call,2025-03-18,^VIX
2798,VIX250318C00021000,2025-02-18 02:50:51+00:00,21.0,1.0,0.95,1.03,0.0,0.0,3.0,0.0,1.4902369238281248,False,REGULAR,USD,call,2025-03-18,^VIX
2799,VIX250318C00022000,2025-02-14 21:11:47+00:00,22.0,0.91,0.85,0.94,0.0,0.0,18092.0,0.0,1.5341820166015623,False,REGULAR,USD,call,2025-03-18,^VIX
2800,VIX250318C00023000,2025-02-17 01:15:26+00:00,23.0,0.9,0.8,0.86,0.0,0.0,3.0,0.0,1.5869161279296873,False,REGULAR,USD,call,2025-03-18,^VIX
2801,VIX250318C00024000,2025-02-14 21:03:44+00:00,24.0,0.77,0.7,0.8,0.0,0.0,757.0,0.0,1.6181659716796877,False,REGULAR,USD,call,2025-03-18,^VIX
2802,VIX250318C00025000,2025-02-17 12:49:44+00:00,25.0,0.66,0.65,0.74,0.0,0.0,2.0,0.0,1.6591813916015625,False,REGULAR,USD,call,2025-03-18,^VIX
2803,VIX250318C00026000,2025-02-14 20:59:15+00:00,26.0,0.68,0.6,0.69,0.0,0.0,25.0,0.0,1.6972671386718752,False,REGULAR,USD,call,2025-03-18,^VIX
2804,VIX250318C00027000,2025-02-14 21:07:04+00:00,27.0,0.63,0.55,0.65,0.0,0.0,2392.0,0.0,1.7314466552734376,False,REGULAR,USD,call,2025-03-18,^VIX
2805,VIX250318C00028000,2025-02-14 21:01:18+00:00,28.0,0.6,0.5,0.6,0.0,0.0,4603.0,0.0,1.755860595703125,False,REGULAR,USD,call,2025-03-18,^VIX
2806,VIX250318C00029000,2025-02-14 21:08:47+00:00,29.0,0.56,0.5,0.57,0.0,0.0,12197.0,0.0,1.8066415917968748,False,REGULAR,USD,call,2025-03-18,^VIX
2807,VIX250318C00030000,2025-02-14 20:58:31+00:00,30.0,0.51,0.45,0.54,0.0,0.0,15312.0,0.0,1.8281258593749998,False,REGULAR,USD,call,2025-03-18,^VIX
2808,VIX250318C00031000,2025-02-14 20:01:06+00:00,31.0,0.52,0.4,0.51,0.0,0.0,3780.0,0.0,1.8457038964843748,False,REGULAR,USD,call,2025-03-18,^VIX
2809,VIX250318C00032000,2025-02-14 18:34:12+00:00,32.0,0.48,0.4,0.49,0.0,0.0,47.0,0.0,1.890625546875,False,REGULAR,USD,call,2025-03-18,^VIX
2810,VIX250318C00033000,2025-02-14 16:44:34+00:00,33.0,0.44,0.36,0.46,0.0,0.0,1680.0,0.0,1.9042973535156251,False,REGULAR,USD,call,2025-03-18,^VIX
2811,VIX250318C00034000,2025-02-14 21:01:48+00:00,34.0,0.41,0.35,0.44,0.0,0.0,2.0,0.0,1.9375003125,False,REGULAR,USD,call,2025-03-18,^VIX
2812,VIX250318C00035000,2025-02-17 15:16:00+00:00,35.0,0.35,0.35,0.42,0.0,0.0,90.0,0.0,1.97265638671875,False,REGULAR,USD,call,2025-03-18,^VIX
2813,VIX250318C00036000,2025-02-13 19:56:28+00:00,36.0,0.37,0.3,0.4,0.0,0.0,13.0,0.0,1.9765626171875001,False,REGULAR,USD,call,2025-03-18,^VIX
2814,VIX250318C00037000,2025-02-14 16:21:16+00:00,37.0,0.37,0.3,0.39,0.0,0.0,1245.0,0.0,2.0136768408203123,False,REGULAR,USD,call,2025-03-18,^VIX
2815,VIX250318C00038000,2025-02-14 20:59:54+00:00,38.0,0.36,0.3,0.37,0.0,0.0,4850.0,0.0,2.042973642578125,False,REGULAR,USD,call,2025-03-18,^VIX
2816,VIX250318C00039000,2025-02-13 20:40:42+00:00,39.0,0.33,0.25,0.36,0.0,0.0,2250.0,0.0,2.042973642578125,False,REGULAR,USD,call,2025-03-18,^VIX
2817,VIX250318C00040000,2025-02-14 21:14:41+00:00,40.0,0.32,0.27,0.34,0.0,0.0,3935.0,0.0,2.0820360449218747,False,REGULAR,USD,call,2025-03-18,^VIX
